Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,OBV,Daily_Return,Log_Return,Daily_Range,Daily_Range_Pct,Gap,Gap_Pct,Target_Return,Target
2023-02-02 00:00:00-05:00,255.1507890689548,260.93756692073464,253.60303929582133,260.8488464355469,39940400,0.0,0.0,236.3161148071289,239.37443481445314,240.7139392578179,72.58091092865209,3.7741842810060007,1.1619797433035797,2.612204537702421,236.3161148071289,256.0845312128046,216.5476984014532,24454500,0.04688433994225272,0.04581845772737836,7.3345276249133065,0.028117922410385642,5.983964728134481,0.0240158967549764,-0.003703892192975844,0
2023-02-03 00:00:00-05:00,255.86055569307013,260.4544953064792,253.45514473523477,254.6874237060547,29077300,0.0,0.0,238.09256896972656,239.69581298828126,242.04474730050714,65.10265980442212,4.3814524477736825,1.8058742841976003,2.575578163576082,238.09256896972656,257.75420056780445,218.4309373716487,-4622800,-0.02362066312995792,-0.023904103253790332,6.999350571244435,0.02748212090488879,-4.9882907424767495,-0.01912329999017,0.018385801615761865,1
2023-02-06 00:00:00-05:00,253.79032128501444,254.6381147771044,251.1680280220251,253.1298065185547,22518000,0.0,0.0,239.66199951171876,239.92728393554688,243.10046722603548,62.87636159455525,4.683046905950363,2.381308808548153,2.3017380974022097,239.66199951171876,258.8329353332225,220.491063690215,-27140800,-0.006115799378055287,-0.006134577480289671,3.4700867550792793,0.013708724400359853,-0.8971024210402447,-0.0035223663893024725,0.056665650940390444,1
2023-02-07 00:00:00-05:00,256.83653971760003,264.9597139739992,256.3929072045454,263.7668762207031,50841400,0.0,0.0,241.65533523559571,240.3212191772461,245.06869665409909,72.67529754785284,5.714511977275009,3.0479494422935245,2.6665625349814848,241.65533523559571,262.16917914362625,221.14149132756515,23700600,0.04202219346842795,0.04116324201839472,8.56680676945382,0.03247870578823426,3.7067331990453454,0.014643606179873715,0.017229903161048554,1
2023-02-08 00:00:00-05:00,269.3268851098919,272.8364129671905,262.43596112797644,262.9486083984375,54686000,0.0,0.0,243.52248306274413,240.70056365966798,246.77154539165514,75.98560177231717,6.39224231255065,3.7168080163449497,2.6754342962057,243.52248306274413,264.6734235005195,222.37154262496875,-30985400,-0.0031022387419903374,-0.003107060659671923,10.400451839214043,0.03955317315638566,5.5600088891887935,0.021079253653277286,0.012239360282255474,1
2023-02-09 00:00:00-05:00,269.9183627388403,270.09583376796,259.0743082373759,259.8826904296875,42375100,0.0,0.0,244.89524154663087,241.13156524658203,248.02022587146774,68.93811107561837,6.6058068989483445,4.294607792865629,2.3111991060827153,244.89524154663087,266.5715187370521,223.21896435620965,-73360500,-0.011659761150377812,-0.011728269211172204,11.021525530584142,0.04240961763309922,6.969754340402801,0.026506146516058978,-0.0030854281364741665,0
2023-02-10 00:00:00-05:00,257.82230670956346,260.34601136603953,256.9646454508693,259.3700561523437,25818500,0.0,0.0,246.10730895996093,241.58050842285155,249.10116208869402,67.11705907401037,6.656955827432483,4.767077399779001,1.8898784276534828,246.10730895996093,268.19132387812596,224.0232940417959,-99179000,-0.001972560298249215,-0.001974508357512228,3.3813659151702495,0.01303683997039415,-2.0603837201240367,-0.0079281298678162,-0.016699419393112147,0
2023-02-13 00:00:00-05:00,263.8457494327517,270.7070708383824,263.36267558183107,267.4735717773437,44630900,0.0,0.0,247.68906326293944,241.8995217895508,250.85091539237493,71.65034538610035,7.267601324650201,5.26718218475324,2.0004191398969606,247.68906326293944,271.1641213293644,224.2140051965145,-54548100,0.031243065391636016,0.030764934175428138,7.344395256551309,0.027458396011793992,4.475693280407995,0.017256013846791745,-0.06640556631731309,0
2023-02-14 00:00:00-05:00,268.80446562924817,271.07184729645377,265.4625100376037,268.3115539550781,37047900,0.0,0.0,249.25750961303712,242.2441665649414,252.5138333507276,73.53814036733846,7.730053197621231,5.7597563873268385,1.9702968102943927,249.25750961303712,273.8733920265409,224.64162719953333,-17500200,0.0031329531817521072,0.0031280557102988382,5.609337258850076,0.020906059303689974,1.3308938519044773,0.004975795713426109,-0.07359407090487502,0
2023-02-15 00:00:00-05:00,265.1786386975915,267.56042713277947,263.06367836748143,266.1669311523437,28922400,0.68,0.0,250.94250717163087,242.5394125366211,253.81412837945294,67.78757796287712,7.8332002454844485,6.174445158958361,1.6587550865260878,250.94250717163087,275.3316558986271,226.5533584446346,-46422600,-0.007993031873288259,-0.008025147400652521,4.496748765298037,0.016894468241527235,-3.1329152574866157,-0.011676408307079993,-0.05402506008536323,0
2023-02-16 00:00:00-05:00,260.9289429871206,263.6170994638069,258.83376796975875,259.0808410644531,29603600,0.0,0.0,252.46445083618164,242.78796966552736,254.3157200637387,60.63602286202418,7.259474076594159,6.3914509424855215,0.868023134108638,252.46445083618164,274.69784158532855,230.23106008703473,-76026200,-0.02662272904155316,-0.026983532011096933,4.783331494048127,0.01846269864801832,-5.237988165223101,-0.019679334854054722,-0.04932286840273614,0
2023-02-17 00:00:00-05:00,256.35317254962257,257.0449591130381,253.00284693552945,255.03872680664065,30000100,0.0,0.0,253.37566528320312,243.0558447265625,254.38457784877698,61.84845941079345,6.404796606594317,6.39412007530728,0.010676531287036717,253.37566528320312,274.3675692885838,232.38376127782243,-106026300,-0.015601749018588684,-0.01572473720248002,4.042112177508642,0.01584901331699792,-2.7276685148305546,-0.010528252508459226,-0.030613038551968175,0
