Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,OBV,Daily_Return,Log_Return,Daily_Range,Daily_Range_Pct,Gap,Gap_Pct,Target_Return,Target
2023-02-02 00:00:00-05:00,147.35047067319957,149.60674271507267,146.62807162382762,149.25050354003906,118339000,0.0,0.0,136.5836929321289,137.31658813476562,138.98217797835514,83.39098074332037,3.0530613663188433,1.5360363247529003,1.517025041565943,136.5836929321289,149.8387002196491,123.32868564460873,83373100,0.03706249487102986,0.03639219249519687,2.9786710912450474,0.01995752791846338,3.433875214215192,0.023860175424965716,0.00033144942876095485,1
2023-02-03 00:00:00-05:00,146.48951084456712,155.74221524092275,146.29159518314714,152.89218139648438,154357300,0.0,0.0,138.04235305786133,137.4450375366211,140.30694020865317,84.75362787808766,3.7536628400402208,1.9795616278103645,1.7741012122298563,138.04235305786133,151.74954999624444,124.33515611947823,237730400,0.024399769314469077,0.024106850152334935,9.450620057775609,0.061812317487105445,-2.7609926954719413,-0.018499051125353536,-0.021096529301267375,0
2023-02-06 00:00:00-05:00,150.98227090093437,151.50675419012316,149.2108902751862,150.1510009765625,69858300,0.0,0.0,139.13634796142577,137.47571502685548,141.2444698055969,76.32548657687927,4.041120680938803,2.3918734384360523,1.6492472425027511,139.13634796142577,153.0508988871393,125.22179703571221,167872100,-0.017928846294719025,-0.018091515304270445,2.295863914936973,0.015290367030555734,-1.9099104955500081,-0.012491878120289053,0.015520671329398938,1
2023-02-07 00:00:00-05:00,149.072369515728,153.61460021760152,149.072369515728,153.04063415527344,83322600,0.0,0.0,140.34860076904297,137.5465692138672,142.3679140293756,80.20514643768055,4.450796329164632,2.8036580165817684,1.6471383125828636,140.34860076904297,154.68792079468673,126.00928074339922,251194700,0.019244847919208885,0.019062007928104308,4.542230701873507,0.029679899896814375,-1.0786314608344867,-0.00718364482300623,-0.007863568007365318,0
2023-02-08 00:00:00-05:00,152.2786602948261,152.97137275977542,149.5968551305232,150.33905029296875,64120100,0.0,0.0,141.39707717895507,137.62197662353515,143.12706986400352,73.88812984590444,4.505534989566087,3.1440334111786323,1.3615015783874544,141.39707717895507,155.4193101027246,127.37484425518554,187074600,-0.017652722606753546,-0.017810390177960933,3.3745176292522103,0.022446048599324125,-0.7619738604473412,-0.004978899000603006,0.024007218384551443,1
2023-02-09 00:00:00-05:00,152.17969335931676,152.7239728262669,148.8546584612201,149.2999725341797,56007100,0.0,0.0,142.2570343017578,137.75359283447267,143.71496535640125,69.51957159427403,4.414186882460797,3.3980641054350658,1.016122777025731,142.2570343017578,155.98525607164237,128.52881253187326,131067500,-0.00691156260974235,-0.006935558086674121,3.8693143650467903,0.025916376938120177,1.840643066348008,0.012243279858167986,0.020379838649262627,1
2023-02-10 00:00:00-05:00,148.1304871155474,149.99375331566142,147.89261658821053,149.66668701171875,57450700,0.23,0.0,143.13928451538087,137.95290771484375,144.28179599024102,66.64541889194037,4.321567305216632,3.582764745391379,0.7388025598252534,143.13928451538087,156.3563195317239,129.92224949903783,188518200,0.0024562260214422427,0.002453214428735251,2.1011367274508927,0.01403877355343862,-1.1694854186322914,-0.007833125477397911,0.0101980352663531,1
2023-02-13 00:00:00-05:00,149.60723296363568,152.8877866957924,149.57750103615223,152.4814453125,62199000,0.0,0.0,144.09547653198243,138.0727459716797,145.0627149733133,68.1368304117062,4.4242926028202305,3.7510703168771493,0.6732222859430812,144.09547653198243,157.09819867486377,131.0927543891011,250717200,0.01880684577831837,0.01863218355319951,3.3102856596401864,0.02170943259919913,-0.059454048083068756,-0.00039724302896083723,-0.03490424920424484,0
2023-02-14 00:00:00-05:00,150.76679417039543,152.40212547908197,149.51800808989614,151.83718872070312,61707600,0.0,0.0,144.96106872558593,138.17415740966797,145.70790294925519,68.17738871673465,4.402962408687472,3.881448735239214,0.5215136734482577,144.96106872558593,157.58058502382667,132.3415524273452,189009600,-0.00422514746287006,-0.004234098620617743,2.884117389185832,0.018994802350371626,-1.7146511421045716,-0.011244982224496328,-0.02800246653485816,0
2023-02-15 00:00:00-05:00,151.74801937795763,154.11675866505783,151.52006956422687,153.94827270507812,65573800,0.0,0.0,145.9683349609375,138.32768646240234,146.49270006885737,68.21066097296995,4.504480068349096,4.006055001861191,0.4984250664879051,145.9683349609375,158.04198946309967,133.89468045877535,254583400,0.013903602945772642,0.013807834521491813,2.5966891008309574,0.016867283115319442,-0.08916934274549249,-0.0005872694528710948,-0.038176838216564035,0
