Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI,MACD,Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,OBV,Daily_Return,Log_Return,Daily_Range,Daily_Range_Pct,Gap,Gap_Pct,Target_Return,Target
2023-02-02 00:00:00-05:00,105.53867398440504,107.5836058587877,105.34914085452408,107.473876953125,69883800,0.0,0.0,94.3553596496582,93.53638885498047,96.12743812907144,75.46763927975283,2.842366162178692,1.6296002722563523,1.2127658899223397,94.3553596496582,105.26268936029261,83.44802993902378,-732000,0.0727869605523459,0.07025989831819945,2.234465004263626,0.020790773233556964,5.356735813018318,0.05347007565230229,-0.11815480517385901,0
2023-02-03 00:00:00-05:00,102.67575794524832,107.54370135610851,102.32662398524135,104.52118682861328,65309300,0.0,0.0,95.28206520080566,93.71953536987304,96.92684276712303,68.30536335317726,3.140408308807295,1.931761879566541,1.2086464292407542,95.28206520080566,106.3440622689713,84.22006813264002,-66041300,-0.027473561094288446,-0.027858017323646678,5.217077370867159,0.04991406555133905,-4.798119007876679,-0.044644514033576645,-0.09744221832127342,0
2023-02-06 00:00:00-05:00,102.14707088932026,104.10222872566104,101.62835104078204,102.64583587646484,31999600,0.0,0.0,96.05814399719239,93.83624633789063,97.47150877753653,66.29245947245501,3.1885283385152263,2.1831151713562784,1.005413167158948,96.05814399719239,106.8857531220701,85.23053487231468,-98040900,-0.017942304417414512,-0.018105219214480606,2.4738776848789996,0.024101101264900147,-2.37411593929302,-0.02271420762936737,-0.08056365414139077,0
2023-02-07 00:00:00-05:00,102.96504209136842,107.91278970293736,102.865290619026,107.3741226196289,49010200,0.0,0.0,97.03672103881836,94.0193928527832,98.4146148577358,70.54725194441485,3.567077978470266,2.459907732779076,1.10717024569119,97.03672103881836,108.25344840858399,85.81999366905272,-49030700,0.0460640872841116,0.045034632679932685,5.047499083911362,0.04700852459388232,0.3192062149035735,0.0031097824103428896,-0.12040132044493357,0
2023-02-08 00:00:00-05:00,101.79793816327326,102.8852421954594,97.79784078658288,99.1245574951172,94743500,0.0,0.0,97.58286895751954,94.05749862670899,98.48222844224831,56.789859298806284,3.164927025727877,2.6009115913688365,0.5640154343590407,97.58286895751954,108.02524469044945,87.14049322458962,-143774200,-0.07683010508719734,-0.07994199325653373,5.0874014088765165,0.05132332024914329,-5.576184456355648,-0.05193229355744485,-0.024454117751735227,0
2023-02-09 00:00:00-05:00,99.75299424218016,99.78291892276488,93.39872576915546,94.77532196044922,119455000,0.0,0.0,97.75693817138672,94.0367498779297,98.12918972969601,46.723285834489666,2.466836384480672,2.574096549991204,-0.10726016551053208,97.75693817138672,107.86874381724991,87.64513252552354,-263229200,-0.04387646860246741,-0.044868157335500314,6.3841931536094165,0.06736134493189705,0.6284367470629633,0.006339869381953302,0.005262593972448659,1
2023-02-10 00:00:00-05:00,95.2142341708163,96.5110261975354,94.01720123119082,94.33641052246094,54980700,0.0,0.0,97.92851371765137,94.02438049316406,97.76797266234028,44.147980955425254,1.856774298598694,2.430632099712702,-0.5738578011140083,97.92851371765137,107.6600871519245,88.19694028337824,-318209900,-0.004631073035778699,-0.004641829677219711,2.493824966344576,0.026435444729485558,0.4389122103670786,0.0046310811853558405,-0.0023263502657774326,0
2023-02-13 00:00:00-05:00,94.50598841379016,94.96485129248724,93.6082099074046,94.37631225585938,50076100,0.0,0.0,98.05270614624024,93.89709564208984,97.44495738553258,46.36898681492781,1.3608286510864787,2.2166714099874576,-0.8558427589009789,98.05270614624024,107.51974021952644,88.58567207295404,-268133800,0.00042297277559577573,0.000422883347827252,1.3566413850826393,0.014374808176491468,0.16957789132922585,0.001797586853157301,-0.029806568940635048,0
2023-02-14 00:00:00-05:00,94.19675398577807,94.61571474048274,92.03211580925436,94.44613647460938,54726100,0.0,0.0,98.22178764343262,93.77120727539062,97.15935539401609,49.327354687310034,0.962329250672795,1.9658029781245252,-1.0034737274517302,98.22178764343262,107.27505837620697,89.16851691065827,-213407700,0.000739848984146585,0.0007395754308046065,2.58359893122838,0.027355263303152133,-0.17955827008130143,-0.0019025777315234472,-0.03200251970152623,0
2023-02-15 00:00:00-05:00,94.2566009980895,96.88010958594752,93.91744447479724,96.70055389404295,50169000,0.0,0.0,98.51206855773925,93.70138015747071,97.11566001306628,49.2768173976565,0.8189874718342907,1.7364398768664784,-0.9174524050321877,98.51206855773925,106.9258950012215,90.098242114257,-163238700,0.023869874444675254,0.023589442804888172,2.9626651111502866,0.030637519557504787,-0.1895354765198789,-0.0020068102687380235,-0.06240974663375587,0
